Time;Deal;Symbol;Type;Direction;Volume;Price;Order;Commission;Swap;Profit;Balance;Comment;
2025.05.07 01:07:58;231;GOLD;sell;out;0.01;3 405.08;231;0.00;0.00;- 17.18;2 497.52;;
2025.05.21 05:09:00;232;GOLD;buy;in;0.01;3 294.83;232;0.00;0.00;0.00;2 497.52;Grip;
2025.05.21 06:07:00;233;GOLD;buy;in;0.01;3 301.79;233;0.00;0.00;0.00;2 497.52;Grip;
2025.05.21 07:02:00;234;GOLD;buy;in;0.01;3 306.27;234;0.00;0.00;0.00;2 497.52;Grip;
2025.05.21 09:12:00;235;GOLD;buy;in;0.01;3 312.06;235;0.00;0.00;0.00;2 497.52;Grip;
2025.05.22 04:37:12;236;GOLD;sell;out;0.01;3 339.85;236;0.00;0.00; 45.02;2 542.54;tp 3339.83;
2025.05.22 05:03:00;237;GOLD;buy;in;0.01;3 340.02;237;0.00;0.00;0.00;2 542.54;Grip;
2025.05.22 13:05:21;238;GOLD;sell;out;0.01;3 302.62;238;0.00;0.00; 0.83;2 543.37;;
2025.05.22 13:05:21;239;GOLD;sell;out;0.01;3 302.37;239;0.00;0.00;- 3.90;2 539.47;;
2025.05.22 13:05:21;240;GOLD;sell;out;0.01;3 302.40;240;0.00;0.00;- 9.66;2 529.81;;
2025.05.22 13:05:22;241;GOLD;sell;out;0.01;3 302.32;241;0.00;0.00;- 37.70;2 492.11;;
2025.05.23 14:05:17;242;GOLD;buy;in;0.01;3 329.39;242;0.00;0.00;0.00;2 492.11;Grip;
2025.05.23 14:19:59;243;GOLD;buy;in;0.01;3 328.66;243;0.00;0.00;0.00;2 492.11;Grip;
2025.05.23 16:10:00;244;GOLD;buy;in;0.01;3 354.66;244;0.00;0.00;0.00;2 492.11;Grip;
2025.05.23 17:48:05;245;GOLD;buy;in;0.01;3 353.39;245;0.00;0.00;0.00;2 492.11;Grip;
2025.05.26 11:42:40;246;GOLD;sell;out;0.01;3 331.04;246;0.00;0.00; 1.65;2 493.76;;
2025.05.26 11:42:41;247;GOLD;sell;out;0.01;3 331.13;247;0.00;0.00; 2.47;2 496.23;;
2025.05.26 11:42:41;248;GOLD;sell;out;0.01;3 331.05;248;0.00;0.00;- 23.61;2 472.62;;
2025.05.26 11:42:41;249;GOLD;sell;out;0.01;3 331.05;249;0.00;0.00;- 22.34;2 450.28;;
2025.06.02 23:18:00;250;GOLD;buy;in;0.01;3 381.73;250;0.00;0.00;0.00;2 450.28;Grip;
2025.06.02 23:42:38;251;GOLD;buy;in;0.01;3 380.88;251;0.00;0.00;0.00;2 450.28;Grip;
2025.06.03 01:48:03;252;GOLD;buy;in;0.01;3 390.12;252;0.00;0.00;0.00;2 450.28;Grip;
2025.06.03 05:50:31;253;GOLD;buy;in;0.01;3 372.55;253;0.00;0.00;0.00;2 450.28;Grip;
2025.06.03 15:20:43;254;GOLD;sell;out;0.01;3 349.75;254;0.00;0.00;- 40.37;2 409.91;sl 3350.12;
2025.06.03 16:08:00;255;GOLD;buy;in;0.01;3 360.91;255;0.00;0.00;0.00;2 409.91;Grip;
2025.06.03 16:46:56;256;GOLD;sell;out;0.01;3 344.04;256;0.00;0.00;- 37.69;2 372.22;;
2025.06.03 16:46:56;257;GOLD;sell;out;0.01;3 344.09;257;0.00;0.00;- 36.79;2 335.43;;
2025.06.03 16:46:57;258;GOLD;sell;out;0.01;3 344.07;258;0.00;0.00;- 28.48;2 306.95;;
2025.06.03 16:46:57;259;GOLD;sell;out;0.01;3 344.03;259;0.00;0.00;- 16.88;2 290.07;;
2025.06.04 01:47:01;260;GOLD;buy;in;0.01;3 358.39;260;0.00;0.00;0.00;2 290.07;Grip;
2025.06.04 05:20:00;261;GOLD;buy;in;0.01;3 370.29;261;0.00;0.00;0.00;2 290.07;Grip;
2025.06.04 10:00:46;262;GOLD;buy;in;0.01;3 357.02;262;0.00;0.00;0.00;2 290.07;Grip;
2025.06.04 10:51:18;263;GOLD;buy;in;0.01;3 359.74;263;0.00;0.00;0.00;2 290.07;Grip;
2025.06.04 15:28:09;264;GOLD;sell;out;0.01;3 344.53;264;0.00;0.00;- 13.86;2 276.21;;
2025.06.04 15:28:09;265;GOLD;sell;out;0.01;3 344.52;265;0.00;0.00;- 25.77;2 250.44;;
2025.06.04 15:28:09;266;GOLD;sell;out;0.01;3 344.48;266;0.00;0.00;- 12.54;2 237.90;;
2025.06.04 15:28:10;267;GOLD;sell;out;0.01;3 344.46;267;0.00;0.00;- 15.28;2 222.62;;
2025.06.05 02:51:00;268;GOLD;buy;in;0.01;3 375.84;268;0.00;0.00;0.00;2 222.62;Grip;
2025.06.05 03:59:00;269;GOLD;buy;in;0.01;3 379.73;269;0.00;0.00;0.00;2 222.62;Grip;
2025.06.05 08:13:57;270;GOLD;buy;in;0.01;3 369.26;270;0.00;0.00;0.00;2 222.62;Grip;
2025.06.05 10:38:00;271;GOLD;buy;in;0.01;3 371.98;271;0.00;0.00;0.00;2 222.62;Grip;
2025.06.05 17:58:46;272;GOLD;sell;out;0.01;3 364.00;272;0.00;0.00;- 11.84;2 210.78;;
2025.06.05 17:58:47;273;GOLD;sell;out;0.01;3 364.07;273;0.00;0.00;- 15.66;2 195.12;;
2025.06.05 17:58:47;274;GOLD;sell;out;0.01;3 364.48;274;0.00;0.00;- 4.78;2 190.34;;
2025.06.05 17:58:47;275;GOLD;sell;out;0.01;3 364.49;275;0.00;0.00;- 7.49;2 182.85;;
2025.06.12 09:00:13;276;GOLD;buy;in;0.01;3 374.95;276;0.00;0.00;0.00;2 182.85;Grip;
2025.06.12 10:09:00;277;GOLD;buy;in;0.01;3 372.07;277;0.00;0.00;0.00;2 182.85;Grip;
2025.06.12 10:41:59;278;GOLD;sell;out;0.01;3 348.61;278;0.00;0.00;- 26.34;2 156.51;;
2025.06.12 10:41:59;279;GOLD;sell;out;0.01;3 348.52;279;0.00;0.00;- 23.55;2 132.96;;
2025.06.12 18:48:05;280;GOLD;buy;in;0.01;3 388.22;280;0.00;0.00;0.00;2 132.96;Grip;
2025.06.12 23:10:01;281;GOLD;buy;in;0.01;3 388.33;281;0.00;0.00;0.00;2 132.96;Grip;
2025.06.12 23:53:05;282;GOLD;buy;in;0.01;3 386.61;282;0.00;0.00;0.00;2 132.96;Grip;
2025.06.13 02:41:46;283;GOLD;buy;in;0.01;3 386.09;283;0.00;0.00;0.00;2 132.96;Grip;
2025.06.13 04:46:08;284;GOLD;sell;out;0.01;3 431.20;284;0.00;0.00; 45.11;2 178.07;tp 3431.10;
2025.06.13 04:46:26;285;GOLD;sell;out;0.01;3 431.72;285;0.00;0.00; 45.11;2 223.18;tp 3431.61;
2025.06.13 04:47:11;286;GOLD;sell;out;0.01;3 433.23;286;0.00;0.00; 45.01;2 268.19;tp 3433.14;
2025.06.13 04:54:00;287;GOLD;buy;in;0.01;3 427.40;287;0.00;0.00;0.00;2 268.19;Grip;
2025.06.13 05:23:49;288;GOLD;sell;out;0.01;3 433.79;288;0.00;0.00; 45.46;2 313.65;tp 3433.33;
2025.06.13 06:13:00;289;GOLD;buy;in;0.01;3 435.79;289;0.00;0.00;0.00;2 313.65;Grip;
2025.06.13 07:09:01;290;GOLD;buy;in;0.01;3 429.21;290;0.00;0.00;0.00;2 313.65;Grip;
2025.06.13 08:09:00;291;GOLD;buy;in;0.01;3 427.69;291;0.00;0.00;0.00;2 313.65;Grip;
2025.06.16 10:14:00;292;GOLD;sell;out;0.01;3 410.16;292;0.00;0.00;- 17.24;2 296.41;;
2025.06.16 10:14:00;293;GOLD;sell;out;0.01;3 409.88;293;0.00;0.00;- 25.91;2 270.50;;
2025.06.16 10:14:00;294;GOLD;sell;out;0.01;3 409.75;294;0.00;0.00;- 19.46;2 251.04;;
2025.06.16 10:14:00;295;GOLD;sell;out;0.01;3 409.75;295;0.00;0.00;- 17.94;2 233.10;;
2025.07.03 01:48:10;296;GOLD;buy;in;0.01;3 363.07;296;0.00;0.00;0.00;2 233.10;Grip;
2025.07.03 03:04:43;297;GOLD;sell;out;0.01;3 345.07;297;0.00;0.00;- 18.00;2 215.10;;
2025.07.11 23:33:29;298;GOLD;buy;in;0.01;3 355.12;298;0.00;0.00;0.00;2 215.10;Grip;
2025.07.11 23:39:30;299;GOLD;buy;in;0.01;3 356.42;299;0.00;0.00;0.00;2 215.10;Grip;
2025.07.14 01:54:00;300;GOLD;buy;in;0.01;3 369.53;300;0.00;0.00;0.00;2 215.10;Grip;
2025.07.14 08:18:38;301;GOLD;buy;in;0.01;3 359.81;301;0.00;0.00;0.00;2 215.10;Grip;
2025.07.15 16:26:55;302;GOLD;sell;out;0.01;3 340.22;302;0.00;0.00;- 14.90;2 200.20;;
2025.07.15 16:26:55;303;GOLD;sell;out;0.01;3 339.74;303;0.00;0.00;- 16.68;2 183.52;;
2025.07.15 16:26:55;304;GOLD;sell;out;0.01;3 339.52;304;0.00;0.00;- 30.01;2 153.51;;
2025.07.15 16:26:56;305;GOLD;sell;out;0.01;3 339.54;305;0.00;0.00;- 20.27;2 133.24;;
2025.07.18 23:36:00;306;GOLD;buy;in;0.01;3 349.97;306;0.00;0.00;0.00;2 133.24;Grip;
2025.07.18 23:43:53;307;GOLD;buy;in;0.01;3 351.03;307;0.00;0.00;0.00;2 133.24;Grip;
2025.07.21 04:55:00;308;GOLD;buy;in;0.01;3 357.27;308;0.00;0.00;0.00;2 133.24;Grip;
2025.07.21 08:59:00;309;GOLD;buy;in;0.01;3 367.32;309;0.00;0.00;0.00;2 133.24;Grip;
2025.07.21 16:47:09;310;GOLD;sell;out;0.01;3 394.98;310;0.00;0.00; 45.01;2 178.25;tp 3394.97;
2025.07.21 17:20:39;311;GOLD;sell;out;0.01;3 396.06;311;0.00;0.00; 45.03;2 223.28;tp 3396.03;
2025.07.21 18:03:00;312;GOLD;buy;in;0.01;3 400.02;312;0.00;0.00;0.00;2 223.28;Grip;
2025.07.21 18:20:45;313;GOLD;buy;in;0.01;3 399.70;313;0.00;0.00;0.00;2 223.28;Grip;
2025.07.22 02:31:26;314;GOLD;sell;out;0.01;3 402.28;314;0.00;0.00; 45.01;2 268.29;tp 3402.27;
2025.07.22 03:00:07;315;GOLD;buy;in;0.01;3 396.80;315;0.00;0.00;0.00;2 268.29;Grip;
2025.07.22 16:08:37;316;GOLD;sell;out;0.01;3 412.34;316;0.00;0.00; 45.02;2 313.31;tp 3412.32;
2025.07.22 17:16:00;317;GOLD;buy;in;0.01;3 416.63;317;0.00;0.00;0.00;2 313.31;Grip;
2025.07.23 19:01:28;318;GOLD;sell;out;0.01;3 389.60;318;0.00;0.00;- 10.42;2 302.89;;
2025.07.23 19:01:28;319;GOLD;sell;out;0.01;3 389.53;319;0.00;0.00;- 10.17;2 292.72;;
2025.07.23 19:01:28;320;GOLD;sell;out;0.01;3 389.23;320;0.00;0.00;- 7.57;2 285.15;;
2025.07.23 19:01:29;321;GOLD;sell;out;0.01;3 389.32;321;0.00;0.00;- 27.31;2 257.84;;
2025.08.05 09:11:00;322;GOLD;buy;in;0.01;3 371.11;322;0.00;0.00;0.00;2 257.84;Grip;
2025.08.05 10:49:00;323;GOLD;buy;in;0.01;3 372.40;323;0.00;0.00;0.00;2 257.84;Grip;
2025.08.05 12:00:25;324;GOLD;sell;out;0.01;3 364.51;324;0.00;0.00;- 6.60;2 251.24;;
2025.08.05 12:00:25;325;GOLD;sell;out;0.01;3 364.54;325;0.00;0.00;- 7.86;2 243.38;;
2025.08.06 06:00:57;326;GOLD;buy;in;0.01;3 376.99;326;0.00;0.00;0.00;2 243.38;Grip;
2025.08.06 09:55:00;327;GOLD;buy;in;0.01;3 375.37;327;0.00;0.00;0.00;2 243.38;Grip;
2025.08.06 11:10:30;328;GOLD;sell;out;0.01;3 368.42;328;0.00;0.00;- 8.57;2 234.81;;
2025.08.06 11:10:30;329;GOLD;sell;out;0.01;3 368.47;329;0.00;0.00;- 6.90;2 227.91;;
2025.08.07 14:10:00;330;GOLD;buy;in;0.01;3 375.26;330;0.00;0.00;0.00;2 227.91;Grip;
2025.08.07 14:54:00;331;GOLD;buy;in;0.01;3 378.18;331;0.00;0.00;0.00;2 227.91;Grip;
2025.08.07 16:07:01;332;GOLD;buy;in;0.01;3 382.54;332;0.00;0.00;0.00;2 227.91;Grip;
2025.08.07 23:24:00;333;GOLD;buy;in;0.01;3 399.76;333;0.00;0.00;0.00;2 227.91;Grip;
2025.08.08 21:00:12;334;GOLD;sell;out;0.01;3 378.54;334;0.00;0.00; 3.28;2 231.19;;
2025.08.08 21:00:12;335;GOLD;sell;out;0.01;3 378.96;335;0.00;0.00; 0.78;2 231.97;;
2025.08.08 21:00:12;336;GOLD;sell;out;0.01;3 379.07;336;0.00;0.00;- 3.47;2 228.50;;
2025.08.08 21:00:13;337;GOLD;sell;out;0.01;3 379.14;337;0.00;0.00;- 20.62;2 207.88;;
2025.08.25 01:54:41;338;GOLD;buy;in;0.01;3 367.78;338;0.00;0.00;0.00;2 207.88;Grip;
2025.08.25 04:39:24;339;GOLD;sell;out;0.01;3 362.44;339;0.00;0.00;- 5.34;2 202.54;;
2025.08.26 11:10:00;340;GOLD;buy;in;0.01;3 377.76;340;0.00;0.00;0.00;2 202.54;Grip;
2025.08.26 13:47:44;341;GOLD;buy;in;0.01;3 369.79;341;0.00;0.00;0.00;2 202.54;Grip;
2025.08.26 14:55:00;342;GOLD;buy;in;0.01;3 378.37;342;0.00;0.00;0.00;2 202.54;Grip;
2025.08.26 17:24:35;343;GOLD;buy;in;0.01;3 376.51;343;0.00;0.00;0.00;2 202.54;Grip;
2025.08.28 19:21:42;344;GOLD;sell;out;0.01;3 414.81;344;0.00;0.00; 45.02;2 247.56;tp 3414.79;
2025.08.28 19:46:00;345;GOLD;buy;in;0.01;3 414.93;345;0.00;0.00;0.00;2 247.56;Grip;
2025.08.28 22:53:25;346;GOLD;sell;out;0.01;3 421.52;346;0.00;0.00; 45.01;2 292.57;tp 3421.52;
2025.08.28 22:57:33;347;GOLD;sell;out;0.01;3 422.78;347;0.00;0.00; 45.02;2 337.59;tp 3422.76;
2025.08.29 05:35:00;348;GOLD;buy;in;0.01;3 412.43;348;0.00;0.00;0.00;2 337.59;Grip;
2025.08.29 05:41:24;349;GOLD;buy;in;0.01;3 413.93;349;0.00;0.00;0.00;2 337.59;Grip;
2025.08.29 16:38:29;350;GOLD;sell;out;0.01;3 423.60;350;0.00;0.00; 45.23;2 382.82;tp 3423.37;
2025.08.29 17:57:00;351;GOLD;buy;in;0.01;3 438.90;351;0.00;0.00;0.00;2 382.82;Grip;
2025.09.01 04:59:15;352;GOLD;sell;out;0.01;3 457.44;352;0.00;0.00; 45.01;2 427.83;tp 3457.41;
2025.09.01 04:59:38;353;GOLD;sell;out;0.01;3 458.94;353;0.00;0.00; 45.01;2 472.84;tp 3458.93;
2025.09.01 05:06:38;354;GOLD;sell;out;0.01;3 459.83;354;0.00;0.00; 44.90;2 517.74;tp 3459.83;
2025.09.01 05:57:56;355;GOLD;sell;out;0.01;3 483.86;355;0.00;0.00; 44.96;2 562.70;tp 3483.84;
2025.09.01 06:22:00;356;GOLD;buy;in;0.01;3 472.44;356;0.00;0.00;0.00;2 562.70;Grip;
2025.09.01 09:53:00;357;GOLD;buy;in;0.01;3 484.57;357;0.00;0.00;0.00;2 562.70;Grip;
2025.09.01 11:39:00;358;GOLD;buy;in;0.01;3 477.95;358;0.00;0.00;0.00;2 562.70;Grip;
2025.09.01 16:56:01;359;GOLD;buy;in;0.01;3 477.79;359;0.00;0.00;0.00;2 562.70;Grip;
2025.09.02 10:24:03;360;GOLD;sell;out;0.01;3 480.14;360;0.00;0.00; 7.70;2 570.40;;
2025.09.02 10:24:04;361;GOLD;sell;out;0.01;3 480.06;361;0.00;0.00;- 4.51;2 565.89;;
2025.09.02 10:24:04;362;GOLD;sell;out;0.01;3 480.05;362;0.00;0.00; 2.10;2 567.99;;
2025.09.02 10:24:04;363;GOLD;sell;out;0.01;3 479.99;363;0.00;0.00; 2.20;2 570.19;;
2025.09.02 23:29:37;364;GOLD;buy;in;0.01;3 536.43;364;0.00;0.00;0.00;2 570.19;Grip;
2025.09.03 04:18:00;365;GOLD;buy;in;0.01;3 537.23;365;0.00;0.00;0.00;2 570.19;Grip;
2025.09.03 08:04:12;366;GOLD;buy;in;0.01;3 536.16;366;0.00;0.00;0.00;2 570.19;Grip;
2025.09.03 10:58:24;367;GOLD;buy;in;0.01;3 534.36;367;0.00;0.00;0.00;2 570.19;Grip;
2025.09.04 04:39:58;368;GOLD;sell;out;0.01;3 543.83;368;0.00;0.00; 7.40;2 577.59;;
2025.09.04 04:39:58;369;GOLD;sell;out;0.01;3 543.57;369;0.00;0.00; 6.34;2 583.93;;
2025.09.04 04:39:58;370;GOLD;sell;out;0.01;3 543.45;370;0.00;0.00; 7.29;2 591.22;;
2025.09.04 04:39:58;371;GOLD;sell;out;0.01;3 543.43;371;0.00;0.00; 9.07;2 600.29;;
2025.09.04 23:03:59;372;GOLD;buy;in;0.01;3 550.69;372;0.00;0.00;0.00;2 600.29;Grip;
2025.09.05 01:10:20;373;GOLD;sell;out;0.01;3 540.72;373;0.00;0.00;- 9.97;2 590.32;;
2025.09.05 08:07:04;374;GOLD;buy;in;0.01;3 559.32;374;0.00;0.00;0.00;2 590.32;Grip;
2025.09.05 09:59:43;375;GOLD;buy;in;0.01;3 553.49;375;0.00;0.00;0.00;2 590.32;Grip;
2025.09.05 13:06:06;376;GOLD;buy;in;0.01;3 551.45;376;0.00;0.00;0.00;2 590.32;Grip;
2025.09.05 16:42:00;377;GOLD;buy;in;0.01;3 581.39;377;0.00;0.00;0.00;2 590.32;Grip;
2025.09.05 17:01:58;378;GOLD;sell;out;0.01;3 596.60;378;0.00;0.00; 45.15;2 635.47;tp 3596.52;
2025.09.05 17:19:00;379;GOLD;buy;in;0.01;3 590.69;379;0.00;0.00;0.00;2 635.47;Grip;
2025.09.05 19:09:20;380;GOLD;sell;out;0.01;3 598.59;380;0.00;0.00; 45.10;2 680.57;tp 3598.50;
2025.09.05 19:36:00;381;GOLD;buy;in;0.01;3 596.90;381;0.00;0.00;0.00;2 680.57;Grip;
2025.09.08 10:12:28;382;GOLD;sell;out;0.01;3 604.46;382;0.00;0.00; 45.14;2 725.71;tp 3604.31;
2025.09.08 10:56:02;383;GOLD;buy;in;0.01;3 607.49;383;0.00;0.00;0.00;2 725.71;Grip;
2025.09.08 16:02:02;384;GOLD;sell;out;0.01;3 626.42;384;0.00;0.00; 45.03;2 770.74;tp 3626.40;
2025.09.08 16:50:43;385;GOLD;sell;out;0.01;3 635.65;385;0.00;0.00; 44.96;2 815.70;tp 3635.52;
2025.09.08 17:16:00;386;GOLD;buy;in;0.01;3 635.35;386;0.00;0.00;0.00;2 815.70;Grip;
2025.09.08 18:00:40;387;GOLD;sell;out;0.01;3 641.90;387;0.00;0.00; 45.00;2 860.70;tp 3641.90;
2025.09.08 18:26:00;388;GOLD;buy;in;0.01;3 642.02;388;0.00;0.00;0.00;2 860.70;Grip;
2025.09.08 21:09:13;389;GOLD;buy;in;0.01;3 634.49;389;0.00;0.00;0.00;2 860.70;Grip;
2025.09.09 05:09:28;390;GOLD;sell;out;0.01;3 652.63;390;0.00;0.00; 45.14;2 905.84;tp 3652.49;
2025.09.09 05:36:00;391;GOLD;buy;in;0.01;3 651.30;391;0.00;0.00;0.00;2 905.84;Grip;
2025.09.09 17:08:33;392;GOLD;sell;out;0.01;3 646.49;392;0.00;0.00; 11.14;2 916.98;;
2025.09.09 17:08:33;393;GOLD;sell;out;0.01;3 646.17;393;0.00;0.00; 4.15;2 921.13;;
2025.09.09 17:08:33;394;GOLD;sell;out;0.01;3 646.40;394;0.00;0.00; 11.91;2 933.04;;
2025.09.09 17:08:33;395;GOLD;sell;out;0.01;3 646.44;395;0.00;0.00;- 4.86;2 928.18;;
2025.09.16 01:30:01;396;GOLD;buy;in;0.01;3 679.52;396;0.00;0.00;0.00;2 928.18;Grip;
2025.09.16 03:00:53;397;GOLD;buy;in;0.01;3 678.34;397;0.00;0.00;0.00;2 928.18;Grip;
2025.09.16 04:50:49;398;GOLD;buy;in;0.01;3 678.78;398;0.00;0.00;0.00;2 928.18;Grip;
2025.09.16 08:18:34;399;GOLD;buy;in;0.01;3 684.43;399;0.00;0.00;0.00;2 928.18;Grip;
2025.09.17 11:02:25;400;GOLD;sell;out;0.01;3 665.27;400;0.00;0.00;- 14.25;2 913.93;;
2025.09.17 11:02:25;401;GOLD;sell;out;0.01;3 665.26;401;0.00;0.00;- 13.08;2 900.85;;
2025.09.17 11:02:25;402;GOLD;sell;out;0.01;3 665.30;402;0.00;0.00;- 13.48;2 887.37;;
2025.09.17 11:02:26;403;GOLD;sell;out;0.01;3 665.30;403;0.00;0.00;- 19.13;2 868.24;;
2025.09.22 02:21:46;404;GOLD;buy;in;0.01;3 689.40;404;0.00;0.00;0.00;2 868.24;Grip;
2025.09.22 03:41:00;405;GOLD;buy;in;0.01;3 690.10;405;0.00;0.00;0.00;2 868.24;Grip;
2025.09.22 07:06:00;406;GOLD;buy;in;0.01;3 694.43;406;0.00;0.00;0.00;2 868.24;Grip;
2025.09.22 12:10:00;407;GOLD;buy;in;0.01;3 721.85;407;0.00;0.00;0.00;2 868.24;Grip;
2025.09.22 18:46:19;408;GOLD;sell;out;0.01;3 734.36;408;0.00;0.00; 44.96;2 913.20;tp 3734.35;
2025.09.22 18:49:48;409;GOLD;sell;out;0.01;3 735.12;409;0.00;0.00; 45.02;2 958.22;tp 3735.10;
2025.09.22 19:30:00;410;GOLD;buy;in;0.01;3 737.04;410;0.00;0.00;0.00;2 958.22;Grip;
2025.09.22 20:09:06;411;GOLD;sell;out;0.01;3 739.44;411;0.00;0.00; 45.01;3 003.23;tp 3739.43;
2025.09.22 21:06:00;412;GOLD;buy;in;0.01;3 746.02;412;0.00;0.00;0.00;3 003.23;Grip;
2025.09.22 22:38:00;413;GOLD;buy;in;0.01;3 746.09;413;0.00;0.00;0.00;3 003.23;Grip;
2025.09.23 11:39:42;414;GOLD;sell;out;0.01;3 766.82;414;0.00;0.00; 44.97;3 048.20;tp 3766.81;
2025.09.23 12:10:51;415;GOLD;sell;out;0.01;3 782.13;415;0.00;0.00; 45.09;3 093.29;tp 3782.08;
2025.09.23 12:24:49;416;GOLD;sell;out;0.01;3 790.98;416;0.00;0.00; 44.89;3 138.18;tp 3790.98;
2025.09.23 12:39:00;417;GOLD;buy;in;0.01;3 784.09;417;0.00;0.00;0.00;3 138.18;Grip;
2025.09.23 12:54:32;418;GOLD;buy;in;0.01;3 784.08;418;0.00;0.00;0.00;3 138.18;Grip;
2025.09.23 15:43:00;419;GOLD;buy;in;0.01;3 783.36;419;0.00;0.00;0.00;3 138.18;Grip;
2025.09.23 21:56:38;420;GOLD;sell;out;0.01;3 763.77;420;0.00;0.00; 17.75;3 155.93;;
2025.09.23 21:56:38;421;GOLD;sell;out;0.01;3 763.47;421;0.00;0.00;- 20.62;3 135.31;;
2025.09.23 21:56:38;422;GOLD;sell;out;0.01;3 763.78;422;0.00;0.00;- 20.30;3 115.01;;
2025.09.23 21:56:38;423;GOLD;sell;out;0.01;3 763.94;423;0.00;0.00;- 19.42;3 095.59;;
2025.09.29 12:13:00;424;GOLD;buy;in;0.01;3 817.61;424;0.00;0.00;0.00;3 095.59;Grip;
2025.09.29 14:04:00;425;GOLD;buy;in;0.01;3 817.33;425;0.00;0.00;0.00;3 095.59;Grip;
2025.09.29 16:58:00;426;GOLD;buy;in;0.01;3 821.38;426;0.00;0.00;0.00;3 095.59;Grip;
2025.09.29 19:05:00;427;GOLD;buy;in;0.01;3 828.80;427;0.00;0.00;0.00;3 095.59;Grip;
2025.09.30 06:42:16;428;GOLD;sell;out;0.01;3 862.33;428;0.00;0.00; 45.00;3 140.59;tp 3862.33;
2025.09.30 06:42:45;429;GOLD;sell;out;0.01;3 862.60;429;0.00;0.00; 44.99;3 185.58;tp 3862.59;
2025.09.30 06:53:43;430;GOLD;sell;out;0.01;3 866.38;430;0.00;0.00; 45.00;3 230.58;tp 3866.36;
2025.09.30 07:11:00;431;GOLD;buy;in;0.01;3 865.37;431;0.00;0.00;0.00;3 230.58;Grip;
2025.09.30 09:03:00;432;GOLD;buy;in;0.01;3 869.68;432;0.00;0.00;0.00;3 230.58;Grip;
2025.09.30 09:32:14;433;GOLD;buy;in;0.01;3 869.12;433;0.00;0.00;0.00;3 230.58;Grip;
2025.09.30 11:07:28;434;GOLD;sell;out;0.01;3 837.33;434;0.00;0.00; 8.53;3 239.11;;
2025.09.30 11:07:28;435;GOLD;sell;out;0.01;3 837.35;435;0.00;0.00;- 28.02;3 211.09;;
2025.09.30 11:07:28;436;GOLD;sell;out;0.01;3 837.35;436;0.00;0.00;- 32.33;3 178.76;;
2025.09.30 11:07:29;437;GOLD;sell;out;0.01;3 837.35;437;0.00;0.00;- 31.77;3 146.99;;
2025.10.01 05:38:00;438;GOLD;buy;in;0.01;3 865.29;438;0.00;0.00;0.00;3 146.99;Grip;
2025.10.01 06:17:03;439;GOLD;buy;in;0.01;3 862.83;439;0.00;0.00;0.00;3 146.99;Grip;
2025.10.01 06:42:03;440;GOLD;buy;in;0.01;3 861.94;440;0.00;0.00;0.00;3 146.99;Grip;
2025.10.01 08:31:00;441;GOLD;buy;in;0.01;3 866.03;441;0.00;0.00;0.00;3 146.99;Grip;
2025.10.01 17:48:16;442;GOLD;sell;out;0.01;3 859.45;442;0.00;0.00;- 5.84;3 141.15;;
2025.10.01 17:48:16;443;GOLD;sell;out;0.01;3 859.39;443;0.00;0.00;- 3.44;3 137.71;;
2025.10.01 17:48:17;444;GOLD;sell;out;0.01;3 859.49;444;0.00;0.00;- 2.45;3 135.26;;
2025.10.01 17:48:17;445;GOLD;sell;out;0.01;3 859.45;445;0.00;0.00;- 6.58;3 128.68;;
2025.10.02 15:59:12;446;GOLD;buy;in;0.01;3 885.01;446;0.00;0.00;0.00;3 128.68;Grip;
2025.10.02 17:20:10;447;GOLD;sell;out;0.01;3 863.22;447;0.00;0.00;- 21.79;3 106.89;;
2025.10.06 02:35:00;448;GOLD;buy;in;0.01;3 910.68;448;0.00;0.00;0.00;3 106.89;Grip;
2025.10.06 05:27:01;449;GOLD;buy;in;0.01;3 922.33;449;0.00;0.00;0.00;3 106.89;Grip;
2025.10.06 07:13:00;450;GOLD;buy;in;0.01;3 931.10;450;0.00;0.00;0.00;3 106.89;Grip;
2025.10.06 10:16:00;451;GOLD;buy;in;0.01;3 934.05;451;0.00;0.00;0.00;3 106.89;Grip;
2025.10.06 17:35:39;452;GOLD;sell;out;0.01;3 955.84;452;0.00;0.00; 45.16;3 152.05;tp 3955.77;
2025.10.06 18:01:00;453;GOLD;buy;in;0.01;3 954.32;453;0.00;0.00;0.00;3 152.05;Grip;
2025.10.06 19:07:21;454;GOLD;sell;out;0.01;3 967.61;454;0.00;0.00; 45.28;3 197.33;tp 3967.40;
2025.10.06 21:24:00;455;GOLD;buy;in;0.01;3 958.09;455;0.00;0.00;0.00;3 197.33;Grip;
2025.10.07 03:26:02;456;GOLD;sell;out;0.01;3 976.21;456;0.00;0.00; 45.11;3 242.44;tp 3976.16;
2025.10.07 05:59:00;457;GOLD;buy;in;0.01;3 965.21;457;0.00;0.00;0.00;3 242.44;Grip;
2025.10.07 10:20:20;458;GOLD;sell;out;0.01;3 947.53;458;0.00;0.00; 13.48;3 255.92;;
2025.10.07 10:20:20;459;GOLD;sell;out;0.01;3 947.45;459;0.00;0.00;- 6.87;3 249.05;;
2025.10.07 10:20:21;460;GOLD;sell;out;0.01;3 947.54;460;0.00;0.00;- 10.55;3 238.50;;
2025.10.07 10:20:21;461;GOLD;sell;out;0.01;3 947.79;461;0.00;0.00;- 17.42;3 221.08;;
